source	target
SPI1	KLF4
SRC	KLF4
STAT3	KLF4
TERT	KLF4
THBS1	KLF4
THBS2	KLF4
TMSB4X	KLF4
TNF	KLF4
TNFAIP3	KLF4
TP53	KLF4
TRAF3	KLF4
WT1	KLF4
USP7	KLF4
CCN6	KLF4
SH2B3	KLF4
KLF2	KLF4
AKT1	MAP2K3
ANGPT1	MAP2K3
CDKN1A	MAP2K3
EGR3	MAP2K3
ETS1	MAP2K3
PTK2B	MAP2K3
FGF2	MAP2K3
FLT1	MAP2K3
FLT4	MAP2K3
GATA2	MAP2K3
HIF1A	MAP2K3
HMGB1	MAP2K3
KDR	MAP2K3
MARK3	MAP2K3
NOTCH1	MAP2K3
DDR2	MAP2K3
PDGFB	MAP2K3
PLCG1	MAP2K3
PRKD1	MAP2K3
AKT3	MAP2K3
AKT1	TGFBR2
FAS	TGFBR2
ATM	TGFBR2
ATR	TGFBR2
BAX	TGFBR2
BCL2	TGFBR2
BOK	TGFBR2
CDKN1A	TGFBR2
CCR5	TGFBR2
COL1A1	TGFBR2
COL1A2	TGFBR2
COL3A1	TGFBR2
CSNK1A1	TGFBR2
CSNK1E	TGFBR2
CSNK2A1	TGFBR2
CSNK2B	TGFBR2
EIF5A	TGFBR2
MARK2	TGFBR2
EP300	TGFBR2
ERCC2	TGFBR2
ERCC3	TGFBR2
EZH2	TGFBR2
FOXO1	TGFBR2
MTOR	TGFBR2
LRRC32	TGFBR2
GATA4	TGFBR2
GATA6	TGFBR2
GRB2	TGFBR2
GSK3A	TGFBR2
HIP1	TGFBR2
IKBKB	TGFBR2
IL1B	TGFBR2
INHBA	TGFBR2
IRF1	TGFBR2
JUN	TGFBR2
LCK	TGFBR2
SMAD2	TGFBR2
SMAD3	TGFBR2
SMAD4	TGFBR2
MARK3	TGFBR2
MDM2	TGFBR2
NFATC2	TGFBR2
PDGFB	TGFBR2
PLK1	TGFBR2
PPARD	TGFBR2
PRKACA	TGFBR2
PRKCI	TGFBR2
PRKD1	TGFBR2
PRKCZ	TGFBR2
PRKDC	TGFBR2
MAPK1	TGFBR2
MAP2K1	TGFBR2
PTK2	TGFBR2
PTPRK	TGFBR2
SRC	TGFBR2
STK4	TGFBR2
AURKA	TGFBR2
TGFBR1	TGFBR2
BCL2L10	TGFBR2
DLC1	TGFBR2
AKT1	SMAD3
ANG	SMAD3
APC	SMAD3
FAS	SMAD3
ARNT	SMAD3
CDKN1A	SMAD3
CDKN1B	SMAD3
CDKN2A	SMAD3
CDKN2B	SMAD3
CDKN2C	SMAD3
CHRNB2	SMAD3
COL1A1	SMAD3
COL1A2	SMAD3
COL3A1	SMAD3
DDIT3	SMAD3
DDX3X	SMAD3
DDX5	SMAD3
DHX9	SMAD3
EGR1	SMAD3
EP300	SMAD3
EPAS1	SMAD3
ETS1	SMAD3
EZH2	SMAD3
BPTF	SMAD3
FOXE1	SMAD3
MTOR	SMAD3
FUS	SMAD3
LRRC32	SMAD3
GATA2	SMAD3
GATA3	SMAD3
NR3C1	SMAD3
HIF1A	SMAD3
HIP1	SMAD3
HLA-A	SMAD3
HLA-B	SMAD3
HLA-DRB1	SMAD3
HMGB1	SMAD3
FOXA2	SMAD3
HNF4A	SMAD3
HRAS	SMAD3
IGF1R	SMAD3
IL1B	SMAD3
INHBA	SMAD3
INSR	SMAD3
IRF1	SMAD3
IRF6	SMAD3
JUN	SMAD3
LCK	SMAD3
SMAD2	SMAD3
FSTL3	SMAD3
KLF2	SMAD3
CITED2	SMAD3
DLC1	SMAD3
DDX17	SMAD3
AKT1	MGAT3
RHOA	MGAT3
ERCC3	MGAT3
FLNA	MGAT3
AKT1	APC
AKT2	APC
ANG	APC
ANK3	APC
CDKN1A	APC
CDKN1B	APC
CDKN2A	APC
CDKN2B	APC
CDKN2C	APC
COL5A1	APC
CSNK1A1	APC
CTNND1	APC
CYLD	APC
DDIT3	APC
DIAPH1	APC
ECT2	APC
EPHA2	APC
ERBB2	APC
ERBB4	APC
FGA	APC
FGFR4	APC
FLT1	APC
GLI1	APC
GLI3	APC
PTPRU	APC
GPC6	APC
KATNB1	APC
CELF1	APC
SIX2	APC
ZWINT	APC
AKT1	AKT2
CSF1R	AKT2
AKT1	CD36
APC	CD36
APOB	CD36
CDH13	CD36
CDK6	CD36
CDKN1B	CD36
CLTC	CD36
EPHA1	CD36
PTK2B	CD36
FCGR2B	CD36
LRP1	CD36
MME	CD36
NKX3-1	CD36
PPARG	CD36
PTPN11	CD36
TLR2	CD36
TRAF2	CD36
CLTCL1	CD36
PICALM	CD36
AXIN2	CD36
LATS1	CD36
ADIPOQ	CD36
TLR6	CD36
CELF1	CD36
AKT1	TCL1A
AKT2	TCL1A
ARAF	TCL1A
RHOA	TCL1A
BAX	TCL1A
BRCA1	TCL1A
BRAF	TCL1A
ZFP36L1	TCL1A
ZFP36L2	TCL1A
DDX3X	TCL1A
DHX9	TCL1A
GSDME	TCL1A
EGFR	TCL1A
EZH2	TCL1A
NRG1	TCL1A
IKBKB	TCL1A
NFE2L2	TCL1A
NOS1	TCL1A
NTRK3	TCL1A
OPRD1	TCL1A
MAP2K1	TCL1A
MAP2K2	TCL1A
RAF1	TCL1A
RELA	TCL1A
SRC	TCL1A
STK4	TCL1A
SYK	TCL1A
TAL1	TCL1A
TNF	TCL1A
HMGA2	TCL1A
BCL2L11	TCL1A
AKAP9	TCL1A
RAPGEF3	TCL1A
HAX1	TCL1A
AKT1	TNFAIP3
ANG	TNFAIP3
ANGPT1	TNFAIP3
RHOA	TNFAIP3
RHOH	TNFAIP3
BRCA1	TNFAIP3
CDKN1B	TNFAIP3
CDKN2A	TNFAIP3
CMKLR1	TNFAIP3
CR1	TNFAIP3
CSNK2A1	TNFAIP3
CYLD	TNFAIP3
DDIT3	TNFAIP3
DDX3X	TNFAIP3
ESR1	TNFAIP3
FGA	TNFAIP3
FGB	TNFAIP3
FOXO1	TNFAIP3
GATA2	TNFAIP3
GATA3	TNFAIP3
GPX1	TNFAIP3
KDR	TNFAIP3
ATXN3	TNFAIP3
CD200	TNFAIP3
TRIM37	TNFAIP3
NEDD4	TNFAIP3
NFE2L2	TNFAIP3
NFKBIA	TNFAIP3
PPARG	TNFAIP3
PRKCG	TNFAIP3
MAPK7	TNFAIP3
RELA	TNFAIP3
TRIM27	TNFAIP3
SKP2	TNFAIP3
SLAMF1	TNFAIP3
TLE1	TNFAIP3
TLR4	TNFAIP3
TMSB4X	TNFAIP3
TNF	TNFAIP3
LILRB2	TNFAIP3
ATG7	TNFAIP3
U2AF2	TNFAIP3
AKT1	GSK3A
AKT2	GSK3A
ANGPT1	GSK3A
CSNK1A1	GSK3A
CSNK2A1	GSK3A
CSNK2B	GSK3A
HUWE1	GSK3A
STUB1	GSK3A
AKT1	CCND3
CCND1	CCND3
CCND2	CCND3
EGFR	CCND3
PDGFB	CCND3
PKD2	CCND3
AKT1	SYK
BAX	SYK
FOXL2	SYK
CRP	SYK
CYLD	SYK
DDIT3	SYK
DDX3X	SYK
DHX9	SYK
E2F3	SYK
NRG1	SYK
HMGB1	SYK
IL1B	SYK
CXCR2	SYK
IRF4	SYK
ITGA4	SYK
KPNB1	SYK
TNPO1	SYK
MAP3K5	SYK
MYC	SYK
NKX3-1	SYK
PRF1	SYK
KDM5A	SYK
S100A8	SYK
SELP	SYK
SPN	SYK
STAT3	SYK
BCL2L11	SYK
MALT1	SYK
AKT1	ESR1
CTNNB1	ESR1
DDIT3	ESR1
DDX5	ESR1
EGFR	ESR1
EP300	ESR1
CITED2	ESR1
DDX17	ESR1
AKT1	IRS2
AKT2	IRS2
ABCD1	IRS2
ZFP36L1	IRS2
GSK3A	IRS2
INSR	IRS2
IRS1	IRS2
PPARG	IRS2
PRKDC	IRS2
PTPN11	IRS2
THBS1	IRS2
TWIST1	IRS2
CLTCL1	IRS2
AKT1	ABL1
CDH13	ABL1
CDH17	ABL1
COL3A1	ABL1
CSF1R	ABL1
CSPG4	ABL1
DYRK1A	ABL1
ECT2	ABL1
EGFR	ABL1
EPHA1	ABL1
EPHA3	ABL1
EPHA4	ABL1
ERBB2	ABL1
ERBB4	ABL1
ETS1	ABL1
PTK2B	ABL1
FES	ABL1
FGF2	ABL1
FGFR1	ABL1
FGFR3	ABL1
FGFR2	ABL1
FGFR4	ABL1
FLNA	ABL1
FLT1	ABL1
FLT4	ABL1
MTOR	ABL1
ABI1	ABL1
DLC1	ABL1
RAPGEF3	ABL1
HAX1	ABL1
CHEK2	ABL1
AKT1	TPR
APC	TPR
ATM	TPR
DAXX	TPR
E2F3	TPR
FLNA	TPR
HNRNPU	TPR
HSF1	TPR
IL1A	TPR
KPNB1	TPR
TNPO1	TPR
NKX3-1	TPR
PCM1	TPR
PIK3R1	TPR
PLK1	TPR
PRKACA	TPR
MAPK1	TPR
STAT3	TPR
SYK	TPR
TRIM28	TPR
ALYREF	TPR
NDC80	TPR
ZWINT	TPR
AKT1	ZFP36L2
DST	ZFP36L2
BRCA1	ZFP36L2
ZFP36L1	ZFP36L2
DHX9	ZFP36L2
GSDME	ZFP36L2
EEF1A1	ZFP36L2
EGR3	ZFP36L2
ERBB2	ZFP36L2
NR3C1	ZFP36L2
HNRNPU	ZFP36L2
IKBKB	ZFP36L2
KDR	ZFP36L2
SMAD3	ZFP36L2
MEF2C	ZFP36L2
MOV10	ZFP36L2
MYC	ZFP36L2
NFE2L2	ZFP36L2
PDGFB	ZFP36L2
PLCG1	ZFP36L2
MED1	ZFP36L2
MAPK1	ZFP36L2
MAPK7	ZFP36L2
MAP2K1	ZFP36L2
MAP2K2	ZFP36L2
PTPN11	ZFP36L2
PTPN12	ZFP36L2
RELA	ZFP36L2
SOX5	ZFP36L2
SOX9	ZFP36L2
AKT1	MAP2K1
APC	MAP2K1
RHOA	MAP2K1
ATM	MAP2K1
CDKN1A	MAP2K1
CDKN1B	MAP2K1
CDKN2A	MAP2K1
CDKN2B	MAP2K1
CDKN2C	MAP2K1
CSNK2A1	MAP2K1
CSNK2B	MAP2K1
DDIT3	MAP2K1
DDX3X	MAP2K1
DDX5	MAP2K1
EGFR	MAP2K1
EZH2	MAP2K1
GSK3A	MAP2K1
NRG1	MAP2K1
HRAS	MAP2K1
IL1B	MAP2K1
INHBA	MAP2K1
INSR	MAP2K1
IRF1	MAP2K1
IRF6	MAP2K1
KDR	MAP2K1
KIT	MAP2K1
SMAD3	MAP2K1
MLF1	MAP2K1
FOXO4	MAP2K1
MYC	MAP2K1
NOTCH1	MAP2K1
NOTCH2	MAP2K1
NTRK3	MAP2K1
PML	MAP2K1
PRKD1	MAP2K1
PRKDC	MAP2K1
MAPK1	MAP2K1
RAF1	MAP2K1
AKT1	CD58
BRCA1	CD58
ZFP36L1	CD58
ZFP36L2	CD58
DDIT3	CD58
DHX9	CD58
GSDME	CD58
EPRS1	CD58
HMGB1	CD58
IRF8	CD58
IKBKB	CD58
IL1B	CD58
ITGA4	CD58
ITGAV	CD58
ITGB7	CD58
NFE2L2	CD58
RELA	CD58
SYK	CD58
TLR2	CD58
TLR4	CD58
TLR5	CD58
TNF	CD58
TCL1A	CD58
YBX3	CD58
RIPK1	CD58
BCL10	CD58
ADIPOQ	CD58
BAG4	CD58
LILRB2	CD58
SYNCRIP	CD58
AKT1	ARAF
EGFR	ARAF
GNA12	ARAF
AKAP9	ARAF
RAPGEF3	ARAF
HAX1	ARAF
AKT1	CNOT9
ARAF	CNOT9
BRCA1	CNOT9
BRAF	CNOT9
EGFR	CNOT9
HIP1	CNOT9
NOS1	CNOT9
NTRK3	CNOT9
OPRD1	CNOT9
RAF1	CNOT9
STK4	CNOT9
TNF	CNOT9
TCL1A	CNOT9
LATS1	CNOT9
AKAP9	CNOT9
RAPGEF3	CNOT9
HAX1	CNOT9
AKT1	PRKCZ
ATM	PRKCZ
ATR	PRKCZ
CSNK1A1	PRKCZ
CSNK1E	PRKCZ
CSNK2A1	PRKCZ
DDX3X	PRKCZ
MARK2	PRKCZ
EP300	PRKCZ
MTOR	PRKCZ
GSK3A	PRKCZ
HSF1	PRKCZ
IKBKB	PRKCZ
MARK3	PRKCZ
OPRD1	PRKCZ
PDGFB	PRKCZ
PLK1	PRKCZ
PRKACA	PRKCZ
PRKCI	PRKCZ
PRKD1	PRKCZ
PRKCQ	PRKCZ
AKT1	BCL3
BIRC3	BCL3
BAX	BCL3
DDX3X	BCL3
EEF2	BCL3
ELAVL1	BCL3
EP300	BCL3
ERBB2	BCL3
ERCC5	BCL3
FMR1	BCL3
MTOR	BCL3
HIP1	BCL3
HNRNPD	BCL3
IFIT3	BCL3
IKBKB	BCL3
MAP3K4	BCL3
MST1R	BCL3
NF2	BCL3
NFKBIA	BCL3
NPM1	BCL3
NR4A2	BCL3
SH2B3	BCL3
IFITM3	BCL3
IFITM2	BCL3
LILRB1	BCL3
MALT1	BCL3
AKT1	PI4KA
ALK	PI4KA
MTOR	PI4KA
PCBP1	PI4KA
PCBP2	PI4KA
PIK3C2G	PI4KA
PIK3CA	PI4KA
PIK3CB	PI4KA
PIK3CD	PI4KA
PIK3CG	PI4KA
AKT1	NKX3-1
APC	NKX3-1
FAS	NKX3-1
AR	NKX3-1
ATP1A1	NKX3-1
CDKN1B	NKX3-1
DAXX	NKX3-1
DDIT3	NKX3-1
DDX3X	NKX3-1
DDX5	NKX3-1
GSDME	NKX3-1
EPHA2	NKX3-1
EPAS1	NKX3-1
FLT1	NKX3-1
FMR1	NKX3-1
FSHR	NKX3-1
GATA6	NKX3-1
NR3C1	NKX3-1
HGF	NKX3-1
HIF1A	NKX3-1
HIP1	NKX3-1
HMGB1	NKX3-1
FOXA1	NKX3-1
HSF1	NKX3-1
IL1B	NKX3-1
KDR	NKX3-1
LCK	NKX3-1
SMAD3	NKX3-1
MAZ	NKX3-1
MDM2	NKX3-1
MAP3K5	NKX3-1
MYC	NKX3-1
NEDD4	NKX3-1
DLC1	NKX3-1
HAX1	NKX3-1
DDX17	NKX3-1
CELF1	NKX3-1
MALT1	NKX3-1
AKT2	TWIST1
ABCD1	TWIST1
ZFP36L1	TWIST1
CDK6	TWIST1
COL1A1	TWIST1
CSF1R	TWIST1
DHX9	TWIST1
EPAS1	TWIST1
EZH2	TWIST1
FGFR2	TWIST1
MTOR	TWIST1
GATA3	TWIST1
GATA4	TWIST1
GATA6	TWIST1
HIF1A	TWIST1
HMGB1	TWIST1
IL1B	TWIST1
IRS1	TWIST1
JUN	TWIST1
SMAD3	TWIST1
SMAD6	TWIST1
MDM2	TWIST1
MITF	TWIST1
MYC	TWIST1
NKX3-1	TWIST1
NOTCH1	TWIST1
DDR2	TWIST1
OPRD1	TWIST1
PPARG	TWIST1
PTCH1	TWIST1
RB1	TWIST1
SKI	TWIST1
SOX9	TWIST1
SPN	TWIST1
SYK	TWIST1
TERT	TWIST1
TGFBR2	TWIST1
THBS1	TWIST1
TLR2	TWIST1
TLR4	TWIST1
TNF	TWIST1
TRAF6	TWIST1
AKT3	TWIST1
AKT2	ABCD1
ALB	TFEB
FAS	TFEB
ZFP36L1	TFEB
CDK4	TFEB
CDK6	TFEB
CDKN1A	TFEB
FOXO1	TFEB
AFF2	TFEB
MTOR	TFEB
HIF1A	TFEB
HMGB1	TFEB
MAP3K5	TFEB
MYC	TFEB
MYH9	TFEB
PIK3C2A	TFEB
POU5F1	TFEB
PRKD1	TFEB
MAPK1	TFEB
SOX2	TFEB
STK11	TFEB
TP73	TFEB
WRN	TFEB
ATG7	TFEB
WDR45	TFEB
ALB	FOXO1
CDKN1B	FOXO1
CSNK2A1	FOXO1
EIF5A	FOXO1
EP300	FOXO1
ERCC2	FOXO1
ERCC3	FOXO1
FOXM1	FOXO1
BCL2L10	FOXO1
DLC1	FOXO1
ATG7	FOXO1
WDR45	FOXO1
ALB	WRN
ATM	WRN
ATR	WRN
BCL3	WRN
BLM	WRN
BRCA1	WRN
BRCA2	WRN
DHX9	WRN
ERCC2	WRN
ERCC3	WRN
ERCC4	WRN
ERCC5	WRN
ERCC6	WRN
EYA1	WRN
FOXO1	WRN
MTOR	WRN
HRAS	WRN
HSF1	WRN
MDM2	WRN
MAP3K4	WRN
NBN	WRN
NPM1	WRN
POLD1	WRN
POLE	WRN
PRKDC	WRN
TBX3	WRN
TDG	WRN
TP53	WRN
HUWE1	WRN
ALYREF	WRN
TRAIP	WRN
ATG7	WRN
POLQ	WRN
ASCC3	WRN
KAT7	WRN
WDR45	WRN
CHEK2	WRN
ABCD1	PEX2
B2M	PEX2
CDK6	PEX2
CDKN2B	PEX2
CREBBP	PEX2
EP300	PEX2
FTH1	PEX2
MDM2	PEX2
MYC	PEX2
PLK1	PEX2
ALDOA	MSN
AR	MSN
RHOA	MSN
CSF1R	MSN
DIAPH1	MSN
EPB41	MSN
PTK2B	MSN
FES	MSN
MTOR	MSN
KDR	MSN
DLC1	MSN
WASF3	MSN
ALDOA	HK3
PFKP	HK3
ALDOA	ATP5F1B
ANG	ATP5F1B
EPHB1	ATP5F1B
LEPR	ATP5F1B
MYH9	ATP5F1B
ALDOA	SLC9A3R1
ANK3	SLC9A3R1
APC	SLC9A3R1
RHOA	SLC9A3R1
BAX	SLC9A3R1
CDKN1B	SLC9A3R1
CSF1R	SLC9A3R1
CSNK1A1	SLC9A3R1
CTNND1	SLC9A3R1
CYLD	SLC9A3R1
DDIT3	SLC9A3R1
GSDME	SLC9A3R1
DIAPH1	SLC9A3R1
EPHA2	SLC9A3R1
EPB41	SLC9A3R1
PTK2B	SLC9A3R1
FBLN1	SLC9A3R1
FES	SLC9A3R1
FLNA	SLC9A3R1
MTOR	SLC9A3R1
GLI1	SLC9A3R1
GLI3	SLC9A3R1
IKBKB	SLC9A3R1
KDR	SLC9A3R1
LCK	SLC9A3R1
SMAD3	SLC9A3R1
MLLT3	SLC9A3R1
MSN	SLC9A3R1
MYH9	SLC9A3R1
NKX3-1	SLC9A3R1
PTCH1	SLC9A3R1
PTEN	SLC9A3R1
PTK2	SLC9A3R1
RAC1	SLC9A3R1
S100A8	SLC9A3R1
SFRP4	SLC9A3R1
SOX2	SLC9A3R1
STK4	SLC9A3R1
STK11	SLC9A3R1
STXBP1	SLC9A3R1
TCF7L2	SLC9A3R1
TNF	SLC9A3R1
TP53	SLC9A3R1
EZR	SLC9A3R1
XDH	SLC9A3R1
AXIN1	SLC9A3R1
AXIN2	SLC9A3R1
RAB11A	SLC9A3R1
LATS1	SLC9A3R1
RANBP9	SLC9A3R1
PTPRU	SLC9A3R1
DLC1	SLC9A3R1
WASF3	SLC9A3R1
ALDOA	MYH7
ANK2	MYH7
KCNH2	MYH7
ALOX12	GPX1
CSNK2A1	GPX1
DDIT3	GPX1
DDX3X	GPX1
FGA	GPX1
FGB	GPX1
CTCF	GPX1
ANG	LAMC1
APC	LAMC1
RHOA	LAMC1
COL5A1	LAMC1
CTNNB1	LAMC1
EPHA2	LAMC1
EPHA1	LAMC1
EPHB4	LAMC1
ERBB4	LAMC1
FGA	LAMC1
FGFR4	LAMC1
FLT1	LAMC1
ITGA4	LAMC1
ITGAV	LAMC1
ITGB7	LAMC1
LAMB1	LAMC1
GPC6	LAMC1
SIX2	LAMC1
ANG	CBFA2T3
ARNT	CBFA2T3
CHRNB2	CBFA2T3
CSNK1A1	CBFA2T3
EP300	CBFA2T3
EPAS1	CBFA2T3
GSK3A	CBFA2T3
HIF1A	CBFA2T3
SMAD3	CBFA2T3
SMAD4	CBFA2T3
MDM2	CBFA2T3
PLK1	CBFA2T3
PML	CBFA2T3
USP5	CBFA2T3
STUB1	CBFA2T3
CITED2	CBFA2T3
ANG	AR
CEBPA	AR
DAXX	AR
DDX5	AR
EGFR	AR
ESR1	AR
MTOR	AR
NR3C1	AR
HSP90AB1	AR
DDX17	AR
ANG	CUL3
APC	CUL3
RHOA	CUL3
BCL2	CUL3
BRCA1	CUL3
COL5A1	CUL3
CTNNB1	CUL3
DDB2	CUL3
DDIT3	CUL3
DRD3	CUL3
ECT2	CUL3
EPHA2	CUL3
ERBB4	CUL3
FGFR4	CUL3
FLT1	CUL3
KPNB1	CUL3
LAMC1	CUL3
MDM2	CUL3
MET	CUL3
TRIM37	CUL3
NEDD4	CUL3
NFATC2	CUL3
NFE2L2	CUL3
PCBP2	CUL3
PDGFRB	CUL3
PLCG1	CUL3
PML	CUL3
PPP2R5C	CUL3
PTK6	CUL3
PTPRK	CUL3
RB1	CUL3
RBBP6	CUL3
RNF4	CUL3
SKP2	CUL3
SRC	CUL3
THBS1	CUL3
TRAF2	CUL3
TRAF6	CUL3
UBE2A	CUL3
UBE2D1	CUL3
SPOP	CUL3
HUWE1	CUL3
GPC6	CUL3
STUB1	CUL3
DLC1	CUL3
SIX2	CUL3
OS9	CUL3
ANG	NFATC2
APC	NFATC2
RHOA	NFATC2
COL5A1	NFATC2
EPHA2	NFATC2
ERBB4	NFATC2
FGFR4	NFATC2
FLT1	NFATC2
GATA4	NFATC2
GATA6	NFATC2
INHBA	NFATC2
LAMC1	NFATC2
LCK	NFATC2
GPC6	NFATC2
SIX2	NFATC2
ANG	CDC42BPB
APC	CDC42BPB
RHOA	CDC42BPB
COL5A1	CDC42BPB
EPHA2	CDC42BPB
ERBB4	CDC42BPB
FGFR4	CDC42BPB
FLT1	CDC42BPB
LAMC1	CDC42BPB
MYH9	CDC42BPB
NFATC2	CDC42BPB
PDGFRB	CDC42BPB
PLCG1	CDC42BPB
PTK6	CDC42BPB
PTPRK	CDC42BPB
THBS1	CDC42BPB
TJP1	CDC42BPB
CUL3	CDC42BPB
IQGAP1	CDC42BPB
GPC6	CDC42BPB
SIX2	CDC42BPB
ANG	IL1A
CSF1R	IL1A
DAXX	IL1A
FGA	IL1A
FGB	IL1A
HSF1	IL1A
IGF2	IL1A
MALT1	IL1A
HHLA2	IL1A
ANG	NRG1
ERBB3	NRG1
BCL2L11	NRG1
ANG	ARNT
CHRNB2	ARNT
EP300	ARNT
EPAS1	ARNT
FLT4	ARNT
HIF1A	ARNT
IL1B	ARNT
CITED2	ARNT
ANG	ARNT2
ARNT	ARNT2
CBFA2T3	ARNT2
CHRNB2	ARNT2
COL4A1	ARNT2
EP300	ARNT2
EPAS1	ARNT2
BPTF	ARNT2
HIF1A	ARNT2
SMAD3	ARNT2
SMAD4	ARNT2
PML	ARNT2
PTPN11	ARNT2
SMARCA1	ARNT2
NKX2-1	ARNT2
ZIC1	ARNT2
EOMES	ARNT2
CITED2	ARNT2
ANGPT1	MST1R
AKR1C2	MST1R
DDX3X	MST1R
EGFR	MST1R
ERBB2	MST1R
EZH2	MST1R
FGF2	MST1R
FGFR1	MST1R
FLT1	MST1R
GATA3	MST1R
HRAS	MST1R
IFIT3	MST1R
IGF2	MST1R
INSR	MST1R
MAZ	MST1R
IFITM3	MST1R
HAX1	MST1R
IFITM2	MST1R
LILRB1	MST1R
ANGPT1	MET
DCTN1	MET
FES	MET
HGF	MET
AKAP9	MET
DLC1	MET
ANGPT1	UBE2D1
BIRC3	UBE2D1
BCL2	UBE2D1
BRCA1	UBE2D1
CTNNB1	UBE2D1
DDB2	UBE2D1
GSK3A	UBE2D1
MDM2	UBE2D1
NEDD4	UBE2D1
RBBP6	UBE2D1
SKP2	UBE2D1
TNFAIP3	UBE2D1
TRAF6	UBE2D1
UBB	UBE2D1
UBE2A	UBE2D1
HUWE1	UBE2D1
STUB1	UBE2D1
OS9	UBE2D1
ANGPT1	BIRC3
CYLD	BIRC3
GSK3A	BIRC3
HIP1	BIRC3
HUWE1	BIRC3
STUB1	BIRC3
MALT1	BIRC3
ANGPT1	SFRP4
APC	SFRP4
CSNK1A1	SFRP4
CTNND1	SFRP4
CYLD	SFRP4
DDIT3	SFRP4
ESR1	SFRP4
FLNA	SFRP4
FMR1	SFRP4
GLI1	SFRP4
GLI3	SFRP4
HDAC2	SFRP4
FOXA2	SFRP4
ID3	SFRP4
INSR	SFRP4
MEN1	SFRP4
MLLT3	SFRP4
MMP13	SFRP4
PIM1	SFRP4
PTCH1	SFRP4
PTPRU	SFRP4
ANGPT1	TCF7L2
APC	TCF7L2
ATM	TCF7L2
BLK	TCF7L2
BMP5	TCF7L2
BRCA1	TCF7L2
CDKN1A	TCF7L2
CDKN1B	TCF7L2
CDKN2A	TCF7L2
CDKN2B	TCF7L2
CDKN2C	TCF7L2
COL1A1	TCF7L2
COL1A2	TCF7L2
CSNK1A1	TCF7L2
CTNNB1	TCF7L2
CTNND1	TCF7L2
CYLD	TCF7L2
AKR1C2	TCF7L2
DDIT3	TCF7L2
DDX5	TCF7L2
DHX9	TCF7L2
EGFR	TCF7L2
EPB41	TCF7L2
ERBB2	TCF7L2
ESR1	TCF7L2
BPTF	TCF7L2
FGF2	TCF7L2
FOXE1	TCF7L2
FLNA	TCF7L2
FUS	TCF7L2
GATA3	TCF7L2
GLI1	TCF7L2
GLI3	TCF7L2
HDAC2	TCF7L2
HMGB1	TCF7L2
FOXA2	TCF7L2
HNF4A	TCF7L2
HRAS	TCF7L2
ID3	TCF7L2
IGF2	TCF7L2
INHBA	TCF7L2
INSR	TCF7L2
IRF1	TCF7L2
IRF6	TCF7L2
SMAD3	TCF7L2
SMAD6	TCF7L2
MARK3	TCF7L2
MAX	TCF7L2
MAZ	TCF7L2
MEN1	TCF7L2
MLF1	TCF7L2
MLLT3	TCF7L2
FOXO4	TCF7L2
MNAT1	TCF7L2
MSH2	TCF7L2
MSH3	TCF7L2
MST1R	TCF7L2
MYC	TCF7L2
NOTCH1	TCF7L2
NOTCH2	TCF7L2
PAX2	TCF7L2
PAX6	TCF7L2
PIK3CB	TCF7L2
PIM1	TCF7L2
PIK3CG	TCF7L2
PPARG	TCF7L2
MED1	TCF7L2
PRKCB	TCF7L2
PRKDC	TCF7L2
MAP2K1	TCF7L2
PTCH1	TCF7L2
PTK2	TCF7L2
RAD21	TCF7L2
RET	TCF7L2
SFRP4	TCF7L2
SOX2	TCF7L2
SRC	TCF7L2
STK4	TCF7L2
STK11	TCF7L2
HNF1A	TCF7L2
PTPRU	TCF7L2
FSTL3	TCF7L2
RAPGEF3	TCF7L2
HAX1	TCF7L2
DDX17	TCF7L2
ANGPT1	MAZ
AKR1C2	MAZ
EGFR	MAZ
FGF2	MAZ
FLT1	MAZ
FSHR	MAZ
GATA3	MAZ
GTF2B	MAZ
HGF	MAZ
IGF2	MAZ
INSR	MAZ
KDR	MAZ
HAX1	MAZ
ANGPT1	UBB
BIRC3	UBB
BAX	UBB
BMP7	UBB
BRCA1	UBB
DCC	UBB
EPHB1	UBB
GPX1	UBB
GSK3A	UBB
OPRD1	UBB
PRKACA	UBB
TRIO	UBB
HUWE1	UBB
STUB1	UBB
ANGPT1	PRLR
PTK2B	PRLR
ANK2	KCNH2
DSP	KCNH2
FLNA	KCNH2
GRIN1	KCNH2
IL1B	KCNH2
AKAP9	KCNH2
ANK2	SCN5A
DSP	SCN5A
ECT2	SCN5A
KCNH2	SCN5A
KCNJ5	SCN5A
MYH7	SCN5A
PKD2	SCN5A
AKAP9	SCN5A
ANK2	KCNJ5
DSP	KCNJ5
KCNH2	KCNJ5
AKAP9	KCNJ5
ANK2	CACNA1D
CCR5	CACNA1D
COL1A1	CACNA1D
COL2A1	CACNA1D
COL11A1	CACNA1D
DSP	CACNA1D
KCNH2	CACNA1D
KCNJ5	CACNA1D
MYLK	CACNA1D
PKD2	CACNA1D
SCN5A	CACNA1D
TFAP2A	CACNA1D
TRPC6	CACNA1D
AKAP9	CACNA1D
ANK3	USP8
APC	USP8
RHOB	USP8
CASP3	USP8
COL1A1	USP8
CYLD	USP8
DDX3X	USP8
ECT2	USP8
EGFR	USP8
GPC3	USP8
KRAS	USP8
ATXN3	USP8
NKX3-1	USP8
PLK1	USP8
PRKD1	USP8
PTEN	USP8
SON	USP8
AURKA	USP8
TERT	USP8
